colony_id,name,reg_number,category,boundary_delineated,map_number,satellite_boundary_pdf_url,final_boundary_pdf_url,upload_date,remarks,source_link
1077,Khera Dabar Extn.Colony North West Najafgarh Delhi-73,1026,regular,1,706,,https://dda.gov.in/sites/default/files/pmuday/706_1026.pdf,2020-05-29,,https://dda.gov.in/delineated-boundary
1078,"Vishwas Park C E F Block Uttam Nagar, Delhi - 59",1027,regular,1,495,,https://dda.gov.in/sites/default/files/pmuday/495_1027.pdf,2020-05-22,,https://dda.gov.in/delineated-boundary
1079,"Om Vihar Colony Lampur Road Narela,Delhi",1028,regular,1,293,,https://dda.gov.in/sites/default/files/pmuday/293_1028.pdf,2020-05-18,,https://dda.gov.in/delineated-boundary
1080,Mann Enclave Khera Khurd Delhi-82,1029,regular,1,524,,https://dda.gov.in/sites/default/files/pmuday/524_1029.pdf,2020-05-23,,https://dda.gov.in/delineated-boundary
1081,"Molar Band Extn.Block E-2 Badarpur,Delhi",1030,regular,1,1369,,https://dda.gov.in/sites/default/files/pmuday/1369_1030.pdf,2020-06-16,,https://dda.gov.in/delineated-boundary
1082,Munshi Ram Colony Near Mukherji Nagar Delhi- 9,1032,regular,1,1245,,https://dda.gov.in/sites/default/files/pmuday/1245_1032.pdf,2020-06-12,,https://dda.gov.in/delineated-boundary
1083,"Pashchimi Sadatpur Vistar, Delhi-94",1033,regular,1,211,,https://dda.gov.in/sites/default/files/pmuday/MAP%20211_1033.pdf,2020-05-16,,https://dda.gov.in/delineated-boundary
1084,Kailash Puri Extn.Delhi-45,1034,regular,1,594,,https://dda.gov.in/sites/default/files/pmuday/594_1034.pdf,2020-05-26,,https://dda.gov.in/delineated-boundary
1085,"Vipan Garden near Kakrola More,Najafgarh Road, Delhi",1035,regular,1,835,,https://dda.gov.in/sites/default/files/pmuday/835_1035.pdf,2020-06-02,"(1) REGD. NO.1072 A_Gemini Park, Nangli Sakrawati More, Najafgarh, Delhi-43, (2) REGD. NO.1072 B _Gemini Park, Nangli Sakrawati More, Najafgarh, Delhi-43",https://dda.gov.in/delineated-boundary
1086,"Dr. Ambedkar Colony Ansal Road, Satbari Delhi- 54",1036,regular,1,467,,https://dda.gov.in/sites/default/files/pmuday/467_1036.pdf,2020-05-22,,https://dda.gov.in/delineated-boundary
1087,"Shiv Vihar Ph-8, Karawal Nagar, Delhi-94",1037,regular,1,282,,https://dda.gov.in/sites/default/files/pmuday/282_1037.pdf,2020-05-18,,https://dda.gov.in/delineated-boundary
1088,"Raja puri East,Delhi",1038,regular,1,496,,https://dda.gov.in/sites/default/files/pmuday/496_1038.pdf,2020-05-22,,https://dda.gov.in/delineated-boundary
1089,"Ganpati Enclave X- Block New Roshanpura Extn. Najafgarh,Delhi-43",1039,regular,1,991,,https://dda.gov.in/sites/default/files/pmuday/991_1039.pdf,2020-06-04,,https://dda.gov.in/delineated-boundary
1090,"Prem Nagar C- Block Najafgarh,Delhi",1040,regular,1,975,,https://dda.gov.in/sites/default/files/pmuday/975_1040.pdf,2020-06-04,,https://dda.gov.in/delineated-boundary
1091,"Arakpur Bagh Mochi Moti Bagh 2, Delhi-21",1041,regular,1,644,,https://dda.gov.in/sites/default/files/pmuday/644_1041.pdf,2020-05-27,"(1)58-(LOP) Samalka Village, New Delhi-37 (2) 839 Samalka Extn.(East) Telephone Exchange Road Samalka,New Delhi (3) 901 Samalka Extn.Kapashera Chowk Najafgarh Road (4)83-(ELD) ichaon Kalan Extn, Main Dichaon Kalan Road, Najafgarh New Delhi 43",https://dda.gov.in/delineated-boundary
1092,"Gopal Nagar Ph-2 Z- Block Surkhpur Road Najafgarh, Delhi",1042,regular,1,723,,https://dda.gov.in/sites/default/files/pmuday/723_1042.pdf,2020-05-29,,https://dda.gov.in/delineated-boundary
1093,"Sangam Vihar, J -2 B, Tuglakabad, Delhi",1043,regular,1,727,,https://dda.gov.in/sites/default/files/pmuday/727_1043.pdf,2020-05-29,,https://dda.gov.in/delineated-boundary
1094,Ganga Vihar Delhi-94,1046,regular,1,251,,https://dda.gov.in/sites/default/files/pmuday/251_1046.pdf,2020-05-16,,https://dda.gov.in/delineated-boundary
1095,"Vijay Enclave C- 2 Block,Palam, Dabri Road, Delhi-45",1047,regular,1,434,,https://dda.gov.in/sites/default/files/pmuday/434_1047.pdf,2020-05-20,,https://dda.gov.in/delineated-boundary
1096,New Ashok Nagar Block C-1 Delhi-96,1048,regular,1,116,,https://dda.gov.in/sites/default/files/pmuday/116_1048.pdf,2020-04-23,,https://dda.gov.in/delineated-boundary
1097,Begampur Extn.( Begam Vihar Block A B C D E) Delhi-41,1049,regular,1,1028,,https://dda.gov.in/sites/default/files/pmuday/1028_191.pdf,2020-06-05,,https://dda.gov.in/delineated-boundary
1098,Begampur Extn.( Begam Vihar Block A B C D E) Delhi-41,1049-A,regular,0,1668,,,2020-04-27,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP"" (""Shapefile"" of the colony is not available)",https://dda.gov.in/delineated-boundary
1099,Begampur Extn.( Begam Vihar Block A B C D E) Delhi-41,1049-B,regular,0,1669,,,2020-04-27,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP"" (""Shapefile"" of the colony is not available)",https://dda.gov.in/delineated-boundary
1100,Syndicate Enclave & Raghu Nagar Delhi-45,1050,regular,1,1483,,https://dda.gov.in/sites/default/files/pmuday/1483_1050.pdf,2020-06-17,,https://dda.gov.in/delineated-boundary
1101,"Budh Vihar Extn.Ph-II, Vir Singh Colony Delhi-41",1051-A,regular,1,945,,https://dda.gov.in/sites/default/files/pmuday/945_1051.pdf,2020-06-04,,https://dda.gov.in/delineated-boundary
1102,"Budh Vihar Extn.Ph-II, Vir Singh Colony Delhi-41",1051-B,regular,1,945,,https://dda.gov.in/sites/default/files/pmuday/945_1051.pdf,2020-06-04,,https://dda.gov.in/delineated-boundary
1103,Gopal Nagar Extn.Ph-I Main Khera Road Delhi- 43,1053,regular,1,754,,https://dda.gov.in/sites/default/files/pmuday/754_1053.pdf,2020-06-01,"(1) REGD. NO.129-(ELD)_Village Khaira, Najafgarh Rural Village, NewDelhi 43",https://dda.gov.in/delineated-boundary
1104,"Nangli Vihar Extn.Bapraula,Delhi",1055,regular,1,1570,https://dda.gov.in/sites/default/files/pmuday/1570_1055.pdf,,2020-03-16,,https://dda.gov.in/delineated-boundary
1105,Sitapuri Extn. Pt-II G-1 Block New Delhi-45,1056,regular,1,553,,https://dda.gov.in/sites/default/files/pmuday/553_1056.pdf,2020-05-23,,https://dda.gov.in/delineated-boundary
1106,"Gopal Nagar 'P"" Block & Gopal Ngr. Extn.-(E F G & H Blocks) Main Dhansa Rd",1057,regular,1,394,,https://dda.gov.in/sites/default/files/pmuday/394_1057.pdf,2020-05-20,"(1) REGD. NO.476_A_Gopal Nagar, M-N Block, Najafgarh, Delhi-43, (2) REGD. NO.476_B _Gopal Nagar, M-N Block, Najafgarh, Delhi-43",https://dda.gov.in/delineated-boundary
1107,Sultan Garden B- Block Najafgarh Nangloi Road Delhi-43,1058,regular,0,1670,,,2020-04-27,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP"" (""Shapefile"" of the colony is not available)",https://dda.gov.in/delineated-boundary
1108,Akash vihar Ranholla Nangloi Najafgarh Road Delhi-41,1059,regular,1,1440,https://dda.gov.in/sites/default/files/pmuday/1440_1059.pdf,,2020-01-06,,https://dda.gov.in/delineated-boundary
1109,"Defence Enclave Goela Tajpur Khurd Najafgarh,Delhi",1060,regular,1,530,https://dda.gov.in/sites/default/files/pmuday/530_1060.pdf,,2019-12-04,,https://dda.gov.in/delineated-boundary
1110,"Mahavir Enclave, Block E G H1,H2& H3 Palam Dabri Road Delhi-45",1061,regular,1,444,,https://dda.gov.in/sites/default/files/pmuday/444_1061.pdf,2020-05-22,,https://dda.gov.in/delineated-boundary
1111,"Vijay Enclave -(B-III Block) Palam Dabri, Palam New Delhi",1062,regular,1,428,,https://dda.gov.in/sites/default/files/pmuday/428_1062.pdf,2020-05-20,,https://dda.gov.in/delineated-boundary
1112,"Mahavir Enclave Pt II & III, Uttam Nagar, Delhi",1063,regular,1,557,,https://dda.gov.in/sites/default/files/pmuday/557_1063.pdf,2020-05-23,"(1) 463 Rohtash Nagar, Dabri, Delhi",https://dda.gov.in/delineated-boundary
1113,Trithankar Nagar Jain. Colony Karala Delhi-81,1064,regular,1,881,https://dda.gov.in/sites/default/files/pmuday/881_1064.pdf,,2019-12-11,"(1)93 Jain Nagar Colony Extn., Karala (2)144-(ELD) LOP of Jain Nagar Karala Delhi 81 (3)876 Krishna Block Tirthankar Nagar Jain colony Karala Delhi-81",https://dda.gov.in/delineated-boundary
1114,Harphool Vihar Bapraula Nangloi Delhi-43,1065,regular,1,664,,https://dda.gov.in/sites/default/files/pmuday/664_1065.pdf,2020-05-27,"(1) REGD. NO.498_Deep Enclave, Vikas Nagar Hastsal, Uttam Nagar, New Delhi-59",https://dda.gov.in/delineated-boundary
1115,Dhram Pura Extn. A-2 Block Najafgarh N.D-43,1066,regular,1,951,https://dda.gov.in/sites/default/files/pmuday/951_1066.pdf,,2019-12-11,,https://dda.gov.in/delineated-boundary
1116,Neb Sarai Harijan colony Delhi-68,1067,regular,1,472,https://dda.gov.in/sites/default/files/pmuday/472_1067.pdf,,2019-12-03,,https://dda.gov.in/delineated-boundary
1117,Pochan Pur Extn.Najafgarh Delhi-45,1068,regular,1,401,,https://dda.gov.in/sites/default/files/pmuday/401_1068.pdf,2020-05-20,(1) REGD. NO.95-(ELD)_Pochan Pur Extn. 'C' Block New Delhi 77,https://dda.gov.in/delineated-boundary
1118,"Abul Fazal Enclave Pt-II Shahin Bagh,Delhi",1069,regular,1,1182,https://dda.gov.in/sites/default/files/pmuday/1182_1069.pdf,,2019-12-16,"(1) REGD. NO.1069-A_Abul Fazal Enclave Pt-II Shahin Bagh,Delhi (2) REGD. NO.1182_Abul Fazal Enclave Pt-II Block G & H Delhi-25",https://dda.gov.in/delineated-boundary
1119,"Abul Fazal Enclave Pt-II Shahin Bagh,Delhi",1069-B,regular,1,1182,https://dda.gov.in/sites/default/files/pmuday/1182_1069.pdf,,2019-12-16,"(1) REGD. NO.1069-A_Abul Fazal Enclave Pt-II Shahin Bagh,Delhi (2) REGD. NO.1182_Abul Fazal Enclave Pt-II Block G & H Delhi-25",https://dda.gov.in/delineated-boundary
1120,"Prem Nagar Z Block Najafgarh SW,Delhi",1070,regular,1,1278,,https://dda.gov.in/sites/default/files/pmuday/1278_1070.pdf,2020-06-12,,https://dda.gov.in/delineated-boundary
1121,"Deep Vihar Pansali, Pooth Kalan Perladpur Delhi-42",1071-A,regular,1,31,,https://dda.gov.in/sites/default/files/pmuday/31_1071.pdf,2020-03-11,,https://dda.gov.in/delineated-boundary
1122,"Deep Vihar Pansali, Pooth Kalan Perladpur Delhi-42",1071-B,regular,1,31,,https://dda.gov.in/sites/default/files/pmuday/31_1071.pdf,2020-03-11,,https://dda.gov.in/delineated-boundary
1123,"Gemini Park, Nangli Sakrawati More, Najafgarh, Delhi-43",1072-A,regular,1,1507,,https://dda.gov.in/sites/default/files/pmuday/1507_1072_A.pdf,2020-06-17,,https://dda.gov.in/delineated-boundary
1124,"Gemini Park, Nangli Sakrawati More, Najafgarh, Delhi-43",1072-B,regular,1,1508,,https://dda.gov.in/sites/default/files/pmuday/1508_1072_B.pdf,2020-06-17,,https://dda.gov.in/delineated-boundary
1125,Mohan Garden R Block Uttam Nagar Delhi-59,1073,regular,1,806,,https://dda.gov.in/sites/default/files/pmuday/806_1073.pdf,2020-06-02,,https://dda.gov.in/delineated-boundary
1126,"Raju Pur Extn.Colony, Sector-9, Rohini, Delhi",1076-A,regular,1,57,,https://dda.gov.in/sites/default/files/pmuday/57_1076.pdf,2020-03-11,"(1) REGD. NO. 16- (ELD)_Raza Pur Village Extn., 30, Abadi Ahinsa Marg, Village, Rajapur, Sector-9, Rohani, Delhi-85",https://dda.gov.in/delineated-boundary
1127,"Raju Pur Extn.Colony, Sector-9, Rohini, Delhi",1076-B,regular,1,57,,https://dda.gov.in/sites/default/files/pmuday/57_1076.pdf,2020-03-11,"(1) REGD. NO. 16- (ELD)_Raza Pur Village Extn., 30, Abadi Ahinsa Marg, Village, Rajapur, Sector-9, Rohani, Delhi-85",https://dda.gov.in/delineated-boundary
1128,"Bhagya Vihar Ph-II, Nangloi Delhi-41",1077,regular,0,1673,,,2020-04-27,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP"" (""Shapefile"" of the colony is not available)",https://dda.gov.in/delineated-boundary
1129,"Mohan Garden L2 A Block Uttam Nagar ,Delhi",1078,regular,1,836,,https://dda.gov.in/sites/default/files/pmuday/836_1078.pdf,2020-06-02,,https://dda.gov.in/delineated-boundary
1130,"Uttariya School Block Mandawali Fazalpur Extn. Kalyan Marg, Delhi-92",1079,regular,1,1392,,https://dda.gov.in/sites/default/files/pmuday/1392_1079.pdf,2020-06-16,,https://dda.gov.in/delineated-boundary
1131,"Sai Enclave G-III, Pt-III Mohan Garden Delhi-59",1080,regular,1,678,,https://dda.gov.in/sites/default/files/pmuday/678_1080.pdf,2020-05-27,,https://dda.gov.in/delineated-boundary
1132,Sunder Nagar Gopal Nagar Extn.Surakhpur Road Najafgarh Delhi,1081,regular,1,1279,,https://dda.gov.in/sites/default/files/pmuday/1279_1081.pdf,2020-06-12,,https://dda.gov.in/delineated-boundary
1133,"Hari Nagar Extn. I- Block Jaitpur Road Badarpur, Delhi",1082,regular,1,1197,https://dda.gov.in/sites/default/files/pmuday/1197_1082.pdf,,2019-12-16,,https://dda.gov.in/delineated-boundary
1134,"Badarpur Extn.Pocket A,B, Mathura Road, Delhi-44",1083-A,regular,1,1238,,https://dda.gov.in/sites/default/files/pmuday/1238_1083-A.pdf,2020-06-12,,https://dda.gov.in/delineated-boundary
1135,"Badarpur Extn.Pocket A,B, Mathura Road, Delhi-44",1083-B,regular,1,1239,,https://dda.gov.in/sites/default/files/pmuday/1239_1083-B.pdf,2020-06-12,,https://dda.gov.in/delineated-boundary
1136,Zind Pur Extn.Delhi-36,1084,regular,1,273,,https://dda.gov.in/sites/default/files/pmuday/273_1084.pdf,2020-05-18,,https://dda.gov.in/delineated-boundary
1137,Nihal Vihar Ph-III Nangloi Jat Delhi-41,1085,regular,0,927,,,2020-06-03,,https://dda.gov.in/delineated-boundary
1138,Nihal Vihar Ph-I Block A B C D E F G H Q S K I K2 Nangloi Jat Delhi-41,1086,regular,1,347,,https://dda.gov.in/sites/default/files/pmuday/347_1086.pdf,2020-05-18,,https://dda.gov.in/delineated-boundary
1139,"Ashok Mohalla Ph-II Nangloi,Delhi",1087,regular,0,910,,,2020-06-03,,https://dda.gov.in/delineated-boundary
1140,Bagichi Bulward road Delhi-54,1088,regular,1,698,,https://dda.gov.in/sites/default/files/pmuday/698_1088.pdf,2020-05-29,,https://dda.gov.in/delineated-boundary
1141,"Mohan Garden R.Extn. Uttam Nagar,Delhi",1091,regular,1,1072,,https://dda.gov.in/sites/default/files/pmuday/1072_94%20ELD.pdf,2020-06-08,,https://dda.gov.in/delineated-boundary
1142,Vill.Saboli Extn. Near Khera Mandir Delhi-93,1092,regular,1,1073,,https://dda.gov.in/sites/default/files/pmuday/1073_662.pdf,2020-06-08,(1) REGD. NO.787_Raju Park C-1 Block Khanpur New Delhi-62,https://dda.gov.in/delineated-boundary
1143,"Defence Enclave Pt-I K-5 Extn.Pt-I Mohan Garden,Delhi",1093,regular,1,1074,,https://dda.gov.in/sites/default/files/pmuday/1074_1186.pdf,2020-06-08,,https://dda.gov.in/delineated-boundary
1144,Anand Parbat Delhi,1094,regular,1,1075,,https://dda.gov.in/sites/default/files/pmuday/1075_621.pdf,2019-12-16,"(1) REGD. NO.621 B_Jawahar Park,Khanpur, Deoli Road, A, B, C, D & E Block, New Delhi, (2) REGD. NO.1137_Jawahar Park F- Block New Delhi-62",https://dda.gov.in/delineated-boundary
1145,"Mohan Garden K1 Extn,Uttam Nagar ,Delhi",1096,regular,1,1076,https://dda.gov.in/sites/default/files/pmuday/1076_236.pdf,,2019-12-16,"(1) REGD. NO.391_Abul Fazal Enclave (Main), Kalindikunj Road Okhla, New Delhi",https://dda.gov.in/delineated-boundary
1146,Babu Nagar Karawal Nagar Extn.Delhi-94,1097,regular,1,229,,https://dda.gov.in/sites/default/files/pmuday/MAP%20229_1097.pdf,2020-05-16,,https://dda.gov.in/delineated-boundary
1147,"Pardhan Enclave Baprola Vihar Hastsal,Delhi",1098,regular,1,321,,https://dda.gov.in/sites/default/files/pmuday/321_1098.pdf,2020-05-18,,https://dda.gov.in/delineated-boundary
1148,"Chandu Nagar Karawal nagar Road, Delhi",1100,regular,1,1280,,https://dda.gov.in/sites/default/files/pmuday/1280_1100.pdf,2020-06-12,,https://dda.gov.in/delineated-boundary
1149,VILLAGE GOPALPUR EXT. Delhi-84,1101-A,regular,1,182,,https://dda.gov.in/sites/default/files/pmuday/182_1101.pdf,2020-04-23,,https://dda.gov.in/delineated-boundary
1150,"Jagat Pur More, Burari, Delhi-84",1101-B,regular,1,182,,https://dda.gov.in/sites/default/files/pmuday/182_1101.pdf,2020-04-23,,https://dda.gov.in/delineated-boundary
1151,Bachh Raj Colony Mithapur Extn.Delhi-44,1102,regular,0,1674,,,2020-04-27,"BOUNDARY OF COLONY CAN NOT BE DELINEATED AS PER ""SOP"" (""Shapefile"" of the colony is not available)",https://dda.gov.in/delineated-boundary
1152,"Vikas Kunj Sainik Vihar Mohan garden,Delhi",1103-A,regular,1,679,,https://dda.gov.in/sites/default/files/pmuday/679_1103.pdf,2020-05-27,,https://dda.gov.in/delineated-boundary
1153,"Vikas Kunj Sainik Vihar Mohan garden,Delhi",1103-B,regular,1,679,,https://dda.gov.in/sites/default/files/pmuday/679_1103.pdf,2020-05-27,,https://dda.gov.in/delineated-boundary
1154,"Sainik Niketan Najafgarh,Delhi",1104,regular,1,356,,https://dda.gov.in/sites/default/files/pmuday/356_1104.pdf,2020-05-20,,https://dda.gov.in/delineated-boundary
1155,"Roshan Garden Najafgarh,Delhi",1105,regular,1,959,,https://dda.gov.in/sites/default/files/pmuday/959_1105.pdf,2020-06-04,,https://dda.gov.in/delineated-boundary
1156,"Mahavir Enclave L- Block, Palam,Delhi",1106,regular,1,446,,https://dda.gov.in/sites/default/files/pmuday/446_1106.pdf,2020-05-22,,https://dda.gov.in/delineated-boundary
1157,"Binda pur Extn.Uttam Nagar,Delhi",1107,regular,1,477,,https://dda.gov.in/sites/default/files/pmuday/477_1107.pdf,2020-05-22,,https://dda.gov.in/delineated-boundary
1158,"Adarsh Nagar Near Jeevan park Uttam Nagar, Delhi",1108,regular,1,1281,,https://dda.gov.in/sites/default/files/pmuday/1281_1108.pdf,2020-06-15,,https://dda.gov.in/delineated-boundary
1159,Molar band Extn.Block F-Delhi-44,1109,regular,1,1373,,https://dda.gov.in/sites/default/files/pmuday/1373_1109.pdf,2020-06-16,,https://dda.gov.in/delineated-boundary
1160,Harijan Basti D- Block East Gokal Pur Delhi-94,1110,regular,1,252,,https://dda.gov.in/sites/default/files/pmuday/252_1110.pdf,2020-05-16,"(1) REGD. NO. 1426_Harijan Basti A- Block Purvi Gokalpur, Delhi-94",https://dda.gov.in/delineated-boundary
1161,"Durga Park Din Darpur Extn.Najafgarh,Delhi",1111,regular,1,1451,,https://dda.gov.in/sites/default/files/pmuday/1451_1111.pdf,2020-06-16,,https://dda.gov.in/delineated-boundary
1162,"Surya Kunj Pt-I Dichiao Road Najafgarh,Delhi",1113,regular,1,368,,https://dda.gov.in/sites/default/files/pmuday/368_1113.pdf,2020-05-20,,https://dda.gov.in/delineated-boundary
1163,Manak Vihar Extn.Near Beri Wala Bagh Tihar Village Delhi-18,1115,regular,1,610,,https://dda.gov.in/sites/default/files/pmuday/610_1115.pdf,2020-05-26,,https://dda.gov.in/delineated-boundary
1164,"Prahlad Vihar Near-Sect-25 Rohini,Delhi",1116,regular,1,63,https://dda.gov.in/sites/default/files/pmuday/63_1116.pdf,,2019-11-25,,https://dda.gov.in/delineated-boundary
1165,Harsh Vihar Delhi-93,1117,regular,1,92,,https://dda.gov.in/sites/default/files/pmuday/92_1117.pdf,2020-03-12,"(1) REGD. NO.248_Harsh Vihar, D-Block, Delhi-93, (2) REGD. NO.248_A_Harsh Vihar, D-Block, Delhi-93",https://dda.gov.in/delineated-boundary
1166,Harsh Vihar Extn. Delhi-93,1118,regular,1,90,,https://dda.gov.in/sites/default/files/pmuday/90_1118.pdf,2020-03-12,,https://dda.gov.in/delineated-boundary
1167,Har Govind Enclave Rajpur Khurd Delhi-68,1121,regular,1,578,https://dda.gov.in/sites/default/files/pmuday/578_1121.pdf,,2019-12-04,,https://dda.gov.in/delineated-boundary
1168,Har Govind Enclave Rajpur Khurd Delhi-68,1121-B,regular,1,578,https://dda.gov.in/sites/default/files/pmuday/578_1121.pdf,,2019-12-04,,https://dda.gov.in/delineated-boundary
1169,Har Govind Enclave Rajpur Khurd Delhi-68,1121-C,regular,1,578,https://dda.gov.in/sites/default/files/pmuday/578_1121.pdf,,2019-12-04,,https://dda.gov.in/delineated-boundary
1170,Teck Chand Colony Main Road village Nilothi Delhi,1122,regular,0,923,,,2020-06-03,,https://dda.gov.in/delineated-boundary
1171,"Qadri Masjid C-Block, Shastri Park, Delhi",1123,regular,1,138,,https://dda.gov.in/sites/default/files/pmuday/138_1123.pdf,2020-04-23,,https://dda.gov.in/delineated-boundary
1172,"Hari Nagar Extn.A Block Jaitpur Road Badarpur,Delhi",1124,regular,1,1200,,https://dda.gov.in/sites/default/files/pmuday/1200_1124.pdf,2020-06-10,,https://dda.gov.in/delineated-boundary
1173,"Village Basai Dara Pur Extn.,Delhi",1125-A,regular,1,616,,https://dda.gov.in/sites/default/files/pmuday/616_1125_A.pdf,2020-05-26,,https://dda.gov.in/delineated-boundary
1174,"Village Basai Dara Pur Extn.,Delhi",1125-B,regular,1,615,,https://dda.gov.in/sites/default/files/pmuday/615_1125_B.pdf,2020-05-26,,https://dda.gov.in/delineated-boundary
